GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,QSPE001,NAME_M,QSPM001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2013-2015, 113th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Tribal Census Tract Code,Tribal Block Group Code,Estimates: Area Name,Estimates: Total,Margins of error: Area Name,Margins of error: Total
"G4804530","2008-2012",,,"Texas","48","Travis County","453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Travis County, Texas",1034842,"Travis County, Texas",0
"G4804550","2008-2012",,,"Texas","48","Trinity County","455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trinity County, Texas",14466,"Trinity County, Texas",0
"G4804570","2008-2012",,,"Texas","48","Tyler County","457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tyler County, Texas",21638,"Tyler County, Texas",0
"G4804590","2008-2012",,,"Texas","48","Upshur County","459",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upshur County, Texas",39386,"Upshur County, Texas",0
"G4804610","2008-2012",,,"Texas","48","Upton County","461",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upton County, Texas",3300,"Upton County, Texas",0
"G4804630","2008-2012",,,"Texas","48","Uvalde County","463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uvalde County, Texas",26434,"Uvalde County, Texas",0
"G4804650","2008-2012",,,"Texas","48","Val Verde County","465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Val Verde County, Texas",48578,"Val Verde County, Texas",0
"G4804670","2008-2012",,,"Texas","48","Van Zandt County","467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Zandt County, Texas",52507,"Van Zandt County, Texas",0
"G4804690","2008-2012",,,"Texas","48","Victoria County","469",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Victoria County, Texas",87188,"Victoria County, Texas",0
"G4804710","2008-2012",,,"Texas","48","Walker County","471",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Walker County, Texas",67447,"Walker County, Texas",0
"G4804730","2008-2012",,,"Texas","48","Waller County","473",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Waller County, Texas",42894,"Waller County, Texas",0
"G4804750","2008-2012",,,"Texas","48","Ward County","475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward County, Texas",10705,"Ward County, Texas",0
"G4804770","2008-2012",,,"Texas","48","Washington County","477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Texas",33628,"Washington County, Texas",0
"G4804790","2008-2012",,,"Texas","48","Webb County","479",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webb County, Texas",250320,"Webb County, Texas",0
"G4804810","2008-2012",,,"Texas","48","Wharton County","481",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wharton County, Texas",41153,"Wharton County, Texas",0
"G4804830","2008-2012",,,"Texas","48","Wheeler County","483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wheeler County, Texas",5414,"Wheeler County, Texas",0
"G4804850","2008-2012",,,"Texas","48","Wichita County","485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Texas",131019,"Wichita County, Texas",0
"G4804870","2008-2012",,,"Texas","48","Wilbarger County","487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilbarger County, Texas",13451,"Wilbarger County, Texas",0
"G4804890","2008-2012",,,"Texas","48","Willacy County","489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Willacy County, Texas",21983,"Willacy County, Texas",0
"G4804910","2008-2012",,,"Texas","48","Williamson County","491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Williamson County, Texas",426296,"Williamson County, Texas",0
"G4804930","2008-2012",,,"Texas","48","Wilson County","493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Texas",42999,"Wilson County, Texas",0
"G4804950","2008-2012",,,"Texas","48","Winkler County","495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Winkler County, Texas",7137,"Winkler County, Texas",0
"G4804970","2008-2012",,,"Texas","48","Wise County","497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wise County, Texas",59351,"Wise County, Texas",0
"G4804990","2008-2012",,,"Texas","48","Wood County","499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wood County, Texas",41927,"Wood County, Texas",0
"G4805010","2008-2012",,,"Texas","48","Yoakum County","501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yoakum County, Texas",7918,"Yoakum County, Texas",0
"G4805030","2008-2012",,,"Texas","48","Young County","503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Young County, Texas",18368,"Young County, Texas",0
"G4805050","2008-2012",,,"Texas","48","Zapata County","505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zapata County, Texas",14014,"Zapata County, Texas",0
"G4805070","2008-2012",,,"Texas","48","Zavala County","507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zavala County, Texas",11753,"Zavala County, Texas",0
"G4900010","2008-2012",,,"Utah","49","Beaver County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Beaver County, Utah",6527,"Beaver County, Utah",0
"G4900030","2008-2012",,,"Utah","49","Box Elder County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Box Elder County, Utah",49660,"Box Elder County, Utah",0
"G4900050","2008-2012",,,"Utah","49","Cache County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cache County, Utah",112095,"Cache County, Utah",0
"G4900070","2008-2012",,,"Utah","49","Carbon County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carbon County, Utah",21153,"Carbon County, Utah",0
"G4900090","2008-2012",,,"Utah","49","Daggett County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daggett County, Utah",897,"Daggett County, Utah",101
"G4900110","2008-2012",,,"Utah","49","Davis County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Davis County, Utah",306664,"Davis County, Utah",0
"G4900130","2008-2012",,,"Utah","49","Duchesne County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Duchesne County, Utah",18537,"Duchesne County, Utah",0
"G4900150","2008-2012",,,"Utah","49","Emery County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emery County, Utah",10902,"Emery County, Utah",0
"G4900170","2008-2012",,,"Utah","49","Garfield County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Utah",5107,"Garfield County, Utah",0
"G4900190","2008-2012",,,"Utah","49","Grand County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand County, Utah",9183,"Grand County, Utah",0
"G4900210","2008-2012",,,"Utah","49","Iron County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Iron County, Utah",45984,"Iron County, Utah",0
"G4900230","2008-2012",,,"Utah","49","Juab County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Juab County, Utah",10233,"Juab County, Utah",0
"G4900250","2008-2012",,,"Utah","49","Kane County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kane County, Utah",7093,"Kane County, Utah",0
"G4900270","2008-2012",,,"Utah","49","Millard County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Millard County, Utah",12436,"Millard County, Utah",0
"G4900290","2008-2012",,,"Utah","49","Morgan County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Utah",9485,"Morgan County, Utah",0
"G4900310","2008-2012",,,"Utah","49","Piute County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Piute County, Utah",1699,"Piute County, Utah",101
"G4900330","2008-2012",,,"Utah","49","Rich County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rich County, Utah",2264,"Rich County, Utah",0
"G4900350","2008-2012",,,"Utah","49","Salt Lake County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Salt Lake County, Utah",1032226,"Salt Lake County, Utah",0
"G4900370","2008-2012",,,"Utah","49","San Juan County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Juan County, Utah",14707,"San Juan County, Utah",0
"G4900390","2008-2012",,,"Utah","49","Sanpete County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanpete County, Utah",27645,"Sanpete County, Utah",0
"G4900410","2008-2012",,,"Utah","49","Sevier County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Utah",20759,"Sevier County, Utah",0
"G4900430","2008-2012",,,"Utah","49","Summit County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Summit County, Utah",36598,"Summit County, Utah",0
"G4900450","2008-2012",,,"Utah","49","Tooele County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tooele County, Utah",58158,"Tooele County, Utah",0
"G4900470","2008-2012",,,"Utah","49","Uintah County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Uintah County, Utah",32809,"Uintah County, Utah",0
"G4900490","2008-2012",,,"Utah","49","Utah County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Utah County, Utah",516571,"Utah County, Utah",0
"G4900510","2008-2012",,,"Utah","49","Wasatch County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wasatch County, Utah",23661,"Wasatch County, Utah",0
"G4900530","2008-2012",,,"Utah","49","Washington County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Utah",139484,"Washington County, Utah",0
"G4900550","2008-2012",,,"Utah","49","Wayne County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wayne County, Utah",2756,"Wayne County, Utah",0
"G4900570","2008-2012",,,"Utah","49","Weber County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weber County, Utah",230940,"Weber County, Utah",0
"G5000010","2008-2012",,,"Vermont","50","Addison County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Addison County, Vermont",36814,"Addison County, Vermont",0
"G5000030","2008-2012",,,"Vermont","50","Bennington County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bennington County, Vermont",36990,"Bennington County, Vermont",0
"G5000050","2008-2012",,,"Vermont","50","Caledonia County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caledonia County, Vermont",31170,"Caledonia County, Vermont",0
"G5000070","2008-2012",,,"Vermont","50","Chittenden County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chittenden County, Vermont",156696,"Chittenden County, Vermont",0
"G5000090","2008-2012",,,"Vermont","50","Essex County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Vermont",6316,"Essex County, Vermont",0
"G5000110","2008-2012",,,"Vermont","50","Franklin County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Vermont",47853,"Franklin County, Vermont",0
"G5000130","2008-2012",,,"Vermont","50","Grand Isle County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand Isle County, Vermont",7032,"Grand Isle County, Vermont",0
"G5000150","2008-2012",,,"Vermont","50","Lamoille County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lamoille County, Vermont",24471,"Lamoille County, Vermont",0
"G5000170","2008-2012",,,"Vermont","50","Orange County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Vermont",28980,"Orange County, Vermont",0
"G5000190","2008-2012",,,"Vermont","50","Orleans County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orleans County, Vermont",27198,"Orleans County, Vermont",0
"G5000210","2008-2012",,,"Vermont","50","Rutland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rutland County, Vermont",61599,"Rutland County, Vermont",0
"G5000230","2008-2012",,,"Vermont","50","Washington County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Vermont",59462,"Washington County, Vermont",0
"G5000250","2008-2012",,,"Vermont","50","Windham County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windham County, Vermont",44310,"Windham County, Vermont",0
"G5000270","2008-2012",,,"Vermont","50","Windsor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Windsor County, Vermont",56607,"Windsor County, Vermont",0
"G5100010","2008-2012",,,"Virginia","51","Accomack County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Accomack County, Virginia",33454,"Accomack County, Virginia",0
"G5100030","2008-2012",,,"Virginia","51","Albemarle County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albemarle County, Virginia",99484,"Albemarle County, Virginia",0
"G5100050","2008-2012",,,"Virginia","51","Alleghany County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alleghany County, Virginia",16297,"Alleghany County, Virginia",0
"G5100070","2008-2012",,,"Virginia","51","Amelia County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amelia County, Virginia",12674,"Amelia County, Virginia",0
"G5100090","2008-2012",,,"Virginia","51","Amherst County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amherst County, Virginia",32301,"Amherst County, Virginia",0
"G5100110","2008-2012",,,"Virginia","51","Appomattox County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appomattox County, Virginia",14952,"Appomattox County, Virginia",0
"G5100130","2008-2012",,,"Virginia","51","Arlington County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arlington County, Virginia",209077,"Arlington County, Virginia",0
"G5100150","2008-2012",,,"Virginia","51","Augusta County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Augusta County, Virginia",73662,"Augusta County, Virginia",0
"G5100170","2008-2012",,,"Virginia","51","Bath County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Virginia",4713,"Bath County, Virginia",0
"G5100190","2008-2012",,,"Virginia","51","Bedford County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedford County, Virginia",68750,"Bedford County, Virginia",0
"G5100210","2008-2012",,,"Virginia","51","Bland County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bland County, Virginia",6827,"Bland County, Virginia",0
"G5100230","2008-2012",,,"Virginia","51","Botetourt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Botetourt County, Virginia",33074,"Botetourt County, Virginia",0
"G5100250","2008-2012",,,"Virginia","51","Brunswick County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brunswick County, Virginia",17372,"Brunswick County, Virginia",0
"G5100270","2008-2012",,,"Virginia","51","Buchanan County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buchanan County, Virginia",24071,"Buchanan County, Virginia",0
"G5100290","2008-2012",,,"Virginia","51","Buckingham County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buckingham County, Virginia",17071,"Buckingham County, Virginia",0
"G5100310","2008-2012",,,"Virginia","51","Campbell County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Virginia",54797,"Campbell County, Virginia",0
"G5100330","2008-2012",,,"Virginia","51","Caroline County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Caroline County, Virginia",28510,"Caroline County, Virginia",0
"G5100350","2008-2012",,,"Virginia","51","Carroll County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Virginia",29989,"Carroll County, Virginia",0
"G5100360","2008-2012",,,"Virginia","51","Charles City County","036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles City County, Virginia",7226,"Charles City County, Virginia",0
"G5100370","2008-2012",,,"Virginia","51","Charlotte County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charlotte County, Virginia",12546,"Charlotte County, Virginia",0
"G5100410","2008-2012",,,"Virginia","51","Chesterfield County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chesterfield County, Virginia",316895,"Chesterfield County, Virginia",0
"G5100430","2008-2012",,,"Virginia","51","Clarke County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clarke County, Virginia",14143,"Clarke County, Virginia",0
"G5100450","2008-2012",,,"Virginia","51","Craig County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Craig County, Virginia",5186,"Craig County, Virginia",0
"G5100470","2008-2012",,,"Virginia","51","Culpeper County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Culpeper County, Virginia",46894,"Culpeper County, Virginia",0
"G5100490","2008-2012",,,"Virginia","51","Cumberland County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Virginia",9951,"Cumberland County, Virginia",0
"G5100510","2008-2012",,,"Virginia","51","Dickenson County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dickenson County, Virginia",15877,"Dickenson County, Virginia",0
"G5100530","2008-2012",,,"Virginia","51","Dinwiddie County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dinwiddie County, Virginia",27926,"Dinwiddie County, Virginia",0
"G5100570","2008-2012",,,"Virginia","51","Essex County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Essex County, Virginia",11130,"Essex County, Virginia",0
"G5100590","2008-2012",,,"Virginia","51","Fairfax County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fairfax County, Virginia",1083770,"Fairfax County, Virginia",0
"G5100610","2008-2012",,,"Virginia","51","Fauquier County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fauquier County, Virginia",65495,"Fauquier County, Virginia",0
"G5100630","2008-2012",,,"Virginia","51","Floyd County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Virginia",15268,"Floyd County, Virginia",0
"G5100650","2008-2012",,,"Virginia","51","Fluvanna County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fluvanna County, Virginia",25749,"Fluvanna County, Virginia",0
"G5100670","2008-2012",,,"Virginia","51","Franklin County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Virginia",56012,"Franklin County, Virginia",0
"G5100690","2008-2012",,,"Virginia","51","Frederick County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Frederick County, Virginia",78397,"Frederick County, Virginia",0
"G5100710","2008-2012",,,"Virginia","51","Giles County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Giles County, Virginia",17149,"Giles County, Virginia",0
"G5100730","2008-2012",,,"Virginia","51","Gloucester County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gloucester County, Virginia",36821,"Gloucester County, Virginia",0
"G5100750","2008-2012",,,"Virginia","51","Goochland County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goochland County, Virginia",21496,"Goochland County, Virginia",0
"G5100770","2008-2012",,,"Virginia","51","Grayson County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Virginia",15535,"Grayson County, Virginia",0
"G5100790","2008-2012",,,"Virginia","51","Greene County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greene County, Virginia",18453,"Greene County, Virginia",0
"G5100810","2008-2012",,,"Virginia","51","Greensville County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greensville County, Virginia",12127,"Greensville County, Virginia",0
"G5100830","2008-2012",,,"Virginia","51","Halifax County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Halifax County, Virginia",36140,"Halifax County, Virginia",0
"G5100850","2008-2012",,,"Virginia","51","Hanover County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hanover County, Virginia",99964,"Hanover County, Virginia",0
"G5100870","2008-2012",,,"Virginia","51","Henrico County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henrico County, Virginia",307576,"Henrico County, Virginia",0
"G5100890","2008-2012",,,"Virginia","51","Henry County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Virginia",53971,"Henry County, Virginia",0
"G5100910","2008-2012",,,"Virginia","51","Highland County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Highland County, Virginia",2317,"Highland County, Virginia",0
"G5100930","2008-2012",,,"Virginia","51","Isle of Wight County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Isle of Wight County, Virginia",35240,"Isle of Wight County, Virginia",0
"G5100950","2008-2012",,,"Virginia","51","James City County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"James City County, Virginia",66939,"James City County, Virginia",0
"G5100970","2008-2012",,,"Virginia","51","King and Queen County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King and Queen County, Virginia",6968,"King and Queen County, Virginia",0
"G5100990","2008-2012",,,"Virginia","51","King George County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King George County, Virginia",23739,"King George County, Virginia",0
"G5101010","2008-2012",,,"Virginia","51","King William County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"King William County, Virginia",15861,"King William County, Virginia",0
"G5101030","2008-2012",,,"Virginia","51","Lancaster County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lancaster County, Virginia",11371,"Lancaster County, Virginia",0
"G5101050","2008-2012",,,"Virginia","51","Lee County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Virginia",25528,"Lee County, Virginia",0
"G5101070","2008-2012",,,"Virginia","51","Loudoun County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loudoun County, Virginia",314980,"Loudoun County, Virginia",0
"G5101090","2008-2012",,,"Virginia","51","Louisa County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Louisa County, Virginia",33083,"Louisa County, Virginia",0
"G5101110","2008-2012",,,"Virginia","51","Lunenburg County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lunenburg County, Virginia",12838,"Lunenburg County, Virginia",0
"G5101130","2008-2012",,,"Virginia","51","Madison County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Virginia",13270,"Madison County, Virginia",0
"G5101150","2008-2012",,,"Virginia","51","Mathews County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathews County, Virginia",8965,"Mathews County, Virginia",0
"G5101170","2008-2012",,,"Virginia","51","Mecklenburg County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mecklenburg County, Virginia",32548,"Mecklenburg County, Virginia",0
"G5101190","2008-2012",,,"Virginia","51","Middlesex County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, Virginia",10855,"Middlesex County, Virginia",0
"G5101210","2008-2012",,,"Virginia","51","Montgomery County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Virginia",94179,"Montgomery County, Virginia",0
"G5101250","2008-2012",,,"Virginia","51","Nelson County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Virginia",15000,"Nelson County, Virginia",0
"G5101270","2008-2012",,,"Virginia","51","New Kent County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Kent County, Virginia",18460,"New Kent County, Virginia",0
"G5101310","2008-2012",,,"Virginia","51","Northampton County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northampton County, Virginia",12408,"Northampton County, Virginia",0
"G5101330","2008-2012",,,"Virginia","51","Northumberland County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Northumberland County, Virginia",12389,"Northumberland County, Virginia",0
"G5101350","2008-2012",,,"Virginia","51","Nottoway County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottoway County, Virginia",15875,"Nottoway County, Virginia",0
"G5101370","2008-2012",,,"Virginia","51","Orange County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, Virginia",33625,"Orange County, Virginia",0
"G5101390","2008-2012",,,"Virginia","51","Page County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Page County, Virginia",24038,"Page County, Virginia",0
"G5101410","2008-2012",,,"Virginia","51","Patrick County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patrick County, Virginia",18513,"Patrick County, Virginia",0
"G5101430","2008-2012",,,"Virginia","51","Pittsylvania County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pittsylvania County, Virginia",63318,"Pittsylvania County, Virginia",0
"G5101450","2008-2012",,,"Virginia","51","Powhatan County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Powhatan County, Virginia",28003,"Powhatan County, Virginia",0
"G5101470","2008-2012",,,"Virginia","51","Prince Edward County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince Edward County, Virginia",23017,"Prince Edward County, Virginia",0
"G5101490","2008-2012",,,"Virginia","51","Prince George County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince George County, Virginia",36013,"Prince George County, Virginia",0
"G5101530","2008-2012",,,"Virginia","51","Prince William County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prince William County, Virginia",404011,"Prince William County, Virginia",0
"G5101550","2008-2012",,,"Virginia","51","Pulaski County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Virginia",34869,"Pulaski County, Virginia",0
"G5101570","2008-2012",,,"Virginia","51","Rappahannock County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rappahannock County, Virginia",7440,"Rappahannock County, Virginia",0
"G5101590","2008-2012",,,"Virginia","51","Richmond County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Richmond County, Virginia",9234,"Richmond County, Virginia",0
"G5101610","2008-2012",,,"Virginia","51","Roanoke County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Roanoke County, Virginia",92432,"Roanoke County, Virginia",0
